file_path,file_name,mall_folder,recibos_subgroup,recibos_year_folder,recibos_year,no_servicio,cuenta,tarifa,periodo_inicio_raw,periodo_fin_raw,periodo_inicio,periodo_fin,kwh,importe,pagos_pendientes,billing_days,period_key,pdf_no_servicio_nunique,pdf_cuenta_nunique,flag_pdf_mixed_no_servicio,flag_pdf_mixed_cuenta,kwh_por_dia,importe_por_dia,costo_por_kwh,flag_missing_kwh,flag_missing_dates,flag_bad_days
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (1).pdf,439221002549 (1).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAR 24,21 MAY 24,2024-03-21,2024-05-21,1201,6398.0,6398.0,62.0,2024-03-21__2024-05-21,1,1,False,False,19.370967741935484,103.19354838709677,5.327227310574521,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (1).pdf,439221002549 (1).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,22 ENE 24,21 MAR 24,2024-01-22,2024-03-21,899,4772.0,4772.0,60.0,2024-01-22__2024-03-21,1,1,False,False,14.983333333333333,79.53333333333333,5.308120133481646,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (1).pdf,439221002549 (1).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 NOV 23,22 ENE 24,2023-11-21,2024-01-22,965,5071.0,5071.0,63.0,2023-11-21__2024-01-22,1,1,False,False,15.317460317460318,80.4920634920635,5.254922279792746,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (1).pdf,439221002549 (1).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 SEP 23,21 NOV 23,2023-09-21,2023-11-21,1122,5962.0,5962.0,62.0,2023-09-21__2023-11-21,1,1,False,False,18.096774193548388,96.16129032258064,5.313725490196078,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (1).pdf,439221002549 (1).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 JUL 23,21 SEP 23,2023-07-21,2023-09-21,1175,6273.0,6273.0,63.0,2023-07-21__2023-09-21,1,1,False,False,18.650793650793652,99.57142857142857,5.338723404255319,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (1).pdf,439221002549 (1).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,22 MAY 23,21 JUL 23,2023-05-22,2023-07-21,1357,7213.0,7213.0,61.0,2023-05-22__2023-07-21,1,1,False,False,22.24590163934426,118.24590163934427,5.315401621223287,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAR 25,21 MAY 25,2025-03-21,2025-05-21,1045,5708.0,5708.0,62.0,2025-03-21__2025-05-21,1,1,False,False,16.85483870967742,92.06451612903226,5.462200956937799,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 ENE 25,21 MAR 25,2025-01-21,2025-03-21,802,4400.0,4400.0,60.0,2025-01-21__2025-03-21,1,1,False,False,13.366666666666667,73.33333333333333,5.486284289276808,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,20 NOV 24,21 ENE 25,2024-11-20,2025-01-21,747,4063.0,4063.0,63.0,2024-11-20__2025-01-21,1,1,False,False,11.857142857142858,64.4920634920635,5.43908969210174,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,20 SEP 24,20 NOV 24,2024-09-20,2024-11-20,964,5276.0,5276.0,62.0,2024-09-20__2024-11-20,1,1,False,False,15.548387096774194,85.09677419354838,5.473029045643154,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,19 JUL 24,20 SEP 24,2024-07-19,2024-09-20,1104,6028.0,6028.0,64.0,2024-07-19__2024-09-20,1,1,False,False,17.25,94.1875,5.4601449275362315,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAY 24,19 JUL 24,2024-05-21,2024-07-19,1200,6392.0,6392.0,60.0,2024-05-21__2024-07-19,1,1,False,False,20.0,106.53333333333333,5.326666666666667,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAR 24,21 MAY 24,2024-03-21,2024-05-21,1201,6398.0,6398.0,62.0,2024-03-21__2024-05-21,1,1,False,False,19.370967741935484,103.19354838709677,5.327227310574521,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,22 ENE 24,21 MAR 24,2024-01-22,2024-03-21,899,4772.0,4772.0,60.0,2024-01-22__2024-03-21,1,1,False,False,14.983333333333333,79.53333333333333,5.308120133481646,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 NOV 23,22 ENE 24,2023-11-21,2024-01-22,965,5071.0,5071.0,63.0,2023-11-21__2024-01-22,1,1,False,False,15.317460317460318,80.4920634920635,5.254922279792746,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 SEP 23,21 NOV 23,2023-09-21,2023-11-21,1122,5962.0,5962.0,62.0,2023-09-21__2023-11-21,1,1,False,False,18.096774193548388,96.16129032258064,5.313725490196078,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (2).pdf,439221002549 (2).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 JUL 23,21 SEP 23,2023-07-21,2023-09-21,1175,6273.0,6273.0,63.0,2023-07-21__2023-09-21,1,1,False,False,18.650793650793652,99.57142857142857,5.338723404255319,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAY 25,21 JUL 25,2025-05-21,2025-07-21,991,5502.0,5502.0,62.0,2025-05-21__2025-07-21,1,1,False,False,15.983870967741936,88.74193548387096,5.55196770938446,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAR 25,21 MAY 25,2025-03-21,2025-05-21,1045,5708.0,5708.0,62.0,2025-03-21__2025-05-21,1,1,False,False,16.85483870967742,92.06451612903226,5.462200956937799,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 ENE 25,21 MAR 25,2025-01-21,2025-03-21,802,4400.0,4400.0,60.0,2025-01-21__2025-03-21,1,1,False,False,13.366666666666667,73.33333333333333,5.486284289276808,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,20 NOV 24,21 ENE 25,2024-11-20,2025-01-21,747,4063.0,4063.0,63.0,2024-11-20__2025-01-21,1,1,False,False,11.857142857142858,64.4920634920635,5.43908969210174,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,20 SEP 24,20 NOV 24,2024-09-20,2024-11-20,964,5276.0,5276.0,62.0,2024-09-20__2024-11-20,1,1,False,False,15.548387096774194,85.09677419354838,5.473029045643154,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,19 JUL 24,20 SEP 24,2024-07-19,2024-09-20,1104,6028.0,6028.0,64.0,2024-07-19__2024-09-20,1,1,False,False,17.25,94.1875,5.4601449275362315,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAY 24,19 JUL 24,2024-05-21,2024-07-19,1200,6392.0,6392.0,60.0,2024-05-21__2024-07-19,1,1,False,False,20.0,106.53333333333333,5.326666666666667,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAR 24,21 MAY 24,2024-03-21,2024-05-21,1201,6398.0,6398.0,62.0,2024-03-21__2024-05-21,1,1,False,False,19.370967741935484,103.19354838709677,5.327227310574521,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,22 ENE 24,21 MAR 24,2024-01-22,2024-03-21,899,4772.0,4772.0,60.0,2024-01-22__2024-03-21,1,1,False,False,14.983333333333333,79.53333333333333,5.308120133481646,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 NOV 23,22 ENE 24,2023-11-21,2024-01-22,965,5071.0,5071.0,63.0,2023-11-21__2024-01-22,1,1,False,False,15.317460317460318,80.4920634920635,5.254922279792746,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (3).pdf,439221002549 (3).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 SEP 23,21 NOV 23,2023-09-21,2023-11-21,1122,5962.0,5962.0,62.0,2023-09-21__2023-11-21,1,1,False,False,18.096774193548388,96.16129032258064,5.313725490196078,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 JUL 25,19 SEP 25,2025-07-21,2025-09-19,933,5239.0,5239.0,61.0,2025-07-21__2025-09-19,1,1,False,False,15.295081967213115,85.88524590163935,5.615219721329046,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAY 25,21 JUL 25,2025-05-21,2025-07-21,991,5502.0,5502.0,62.0,2025-05-21__2025-07-21,1,1,False,False,15.983870967741936,88.74193548387096,5.55196770938446,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAR 25,21 MAY 25,2025-03-21,2025-05-21,1045,5708.0,5708.0,62.0,2025-03-21__2025-05-21,1,1,False,False,16.85483870967742,92.06451612903226,5.462200956937799,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 ENE 25,21 MAR 25,2025-01-21,2025-03-21,802,4400.0,4400.0,60.0,2025-01-21__2025-03-21,1,1,False,False,13.366666666666667,73.33333333333333,5.486284289276808,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,20 NOV 24,21 ENE 25,2024-11-20,2025-01-21,747,4063.0,4063.0,63.0,2024-11-20__2025-01-21,1,1,False,False,11.857142857142858,64.4920634920635,5.43908969210174,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,20 SEP 24,20 NOV 24,2024-09-20,2024-11-20,964,5276.0,5276.0,62.0,2024-09-20__2024-11-20,1,1,False,False,15.548387096774194,85.09677419354838,5.473029045643154,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,19 JUL 24,20 SEP 24,2024-07-19,2024-09-20,1104,6028.0,6028.0,64.0,2024-07-19__2024-09-20,1,1,False,False,17.25,94.1875,5.4601449275362315,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAY 24,19 JUL 24,2024-05-21,2024-07-19,1200,6392.0,6392.0,60.0,2024-05-21__2024-07-19,1,1,False,False,20.0,106.53333333333333,5.326666666666667,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAR 24,21 MAY 24,2024-03-21,2024-05-21,1201,6398.0,6398.0,62.0,2024-03-21__2024-05-21,1,1,False,False,19.370967741935484,103.19354838709677,5.327227310574521,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,22 ENE 24,21 MAR 24,2024-01-22,2024-03-21,899,4772.0,4772.0,60.0,2024-01-22__2024-03-21,1,1,False,False,14.983333333333333,79.53333333333333,5.308120133481646,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549 (5).pdf,439221002549 (5).pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 NOV 23,22 ENE 24,2023-11-21,2024-01-22,965,5071.0,5071.0,63.0,2023-11-21__2024-01-22,1,1,False,False,15.317460317460318,80.4920634920635,5.254922279792746,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,20 NOV 24,21 ENE 25,2024-11-20,2025-01-21,747,4063.0,4063.0,63.0,2024-11-20__2025-01-21,1,1,False,False,11.857142857142858,64.4920634920635,5.43908969210174,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,20 SEP 24,20 NOV 24,2024-09-20,2024-11-20,964,5276.0,5276.0,62.0,2024-09-20__2024-11-20,1,1,False,False,15.548387096774194,85.09677419354838,5.473029045643154,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,19 JUL 24,20 SEP 24,2024-07-19,2024-09-20,1104,6028.0,6028.0,64.0,2024-07-19__2024-09-20,1,1,False,False,17.25,94.1875,5.4601449275362315,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAY 24,19 JUL 24,2024-05-21,2024-07-19,1200,6392.0,6392.0,60.0,2024-05-21__2024-07-19,1,1,False,False,20.0,106.53333333333333,5.326666666666667,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAR 24,21 MAY 24,2024-03-21,2024-05-21,1201,6398.0,6398.0,62.0,2024-03-21__2024-05-21,1,1,False,False,19.370967741935484,103.19354838709677,5.327227310574521,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,22 ENE 24,21 MAR 24,2024-01-22,2024-03-21,899,4772.0,4772.0,60.0,2024-01-22__2024-03-21,1,1,False,False,14.983333333333333,79.53333333333333,5.308120133481646,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 NOV 23,22 ENE 24,2023-11-21,2024-01-22,965,5071.0,5071.0,63.0,2023-11-21__2024-01-22,1,1,False,False,15.317460317460318,80.4920634920635,5.254922279792746,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 SEP 23,21 NOV 23,2023-09-21,2023-11-21,1122,5962.0,5962.0,62.0,2023-09-21__2023-11-21,1,1,False,False,18.096774193548388,96.16129032258064,5.313725490196078,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 JUL 23,21 SEP 23,2023-07-21,2023-09-21,1175,6273.0,6273.0,63.0,2023-07-21__2023-09-21,1,1,False,False,18.650793650793652,99.57142857142857,5.338723404255319,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,22 MAY 23,21 JUL 23,2023-05-22,2023-07-21,1357,7213.0,7213.0,61.0,2023-05-22__2023-07-21,1,1,False,False,22.24590163934426,118.24590163934427,5.315401621223287,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/439221002549.pdf,439221002549.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,23 MAR 23,22 MAY 23,2023-03-23,2023-05-22,1175,6095.0,6095.0,61.0,2023-03-23__2023-05-22,1,1,False,False,19.262295081967213,99.91803278688525,5.187234042553191,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/ORO GOLD.pdf,ORO GOLD.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 JUL 25,19 SEP 25,2025-07-21,2025-09-19,933,5239.0,5239.0,61.0,2025-07-21__2025-09-19,1,1,False,False,15.295081967213115,85.88524590163935,5.615219721329046,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/ORO GOLD.pdf,ORO GOLD.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAY 25,21 JUL 25,2025-05-21,2025-07-21,991,5502.0,5502.0,62.0,2025-05-21__2025-07-21,1,1,False,False,15.983870967741936,88.74193548387096,5.55196770938446,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/ORO GOLD.pdf,ORO GOLD.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,20 SEP 24,20 NOV 24,2024-09-20,2024-11-20,964,5276.0,5276.0,62.0,2024-09-20__2024-11-20,1,1,False,False,15.548387096774194,85.09677419354838,5.473029045643154,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/ORO GOLD.pdf,ORO GOLD.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,19 JUL 24,20 SEP 24,2024-07-19,2024-09-20,1104,6028.0,6028.0,64.0,2024-07-19__2024-09-20,1,1,False,False,17.25,94.1875,5.4601449275362315,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/ORO GOLD.pdf,ORO GOLD.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAY 24,19 JUL 24,2024-05-21,2024-07-19,1200,6392.0,6392.0,60.0,2024-05-21__2024-07-19,1,1,False,False,20.0,106.53333333333333,5.326666666666667,False,False,False
/Users/jjesusricojericomelgoiza/Allux_Fraternity/04. V1_Midtown Jalisco/7. Recibos CFE/Midtown Jalisco - Oro Gold/ORO GOLD.pdf,ORO GOLD.pdf,04. V1_Midtown Jalisco,Midtown Jalisco - Oro Gold,,,439221002549,27DX14M012747100,PDBT,21 MAR 24,21 MAY 24,2024-03-21,2024-05-21,1201,6398.0,6398.0,62.0,2024-03-21__2024-05-21,1,1,False,False,19.370967741935484,103.19354838709677,5.327227310574521,False,False,False
